AMBITO_NOMBRE;EMBALSE_NOMBRE;FECHA;AGUA_TOTAL;AGUA_ACTUAL
Guadiana;García de Sola;29/06/1993;554,00;178,00
Guadiana;García de Sola;06/07/1993;554,00;164,00
Guadiana;García de Sola;13/07/1993;554,00;160,00
Guadiana;García de Sola;20/07/1993;554,00;155,00
Guadiana;García de Sola;27/07/1993;554,00;151,00
Guadiana;García de Sola;03/08/1993;554,00;147,00
Guadiana;García de Sola;10/08/1993;554,00;142,00
Guadiana;García de Sola;17/08/1993;554,00;141,00
Guadiana;García de Sola;24/08/1993;554,00;140,00
Guadiana;García de Sola;31/08/1993;554,00;140,00
Guadiana;García de Sola;07/09/1993;554,00;139,00
Guadiana;García de Sola;14/09/1993;554,00;139,00
Guadiana;García de Sola;21/09/1993;554,00;138,00
Guadiana;García de Sola;28/09/1993;554,00;138,00
Guadiana;García de Sola;05/10/1993;554,00;137,00
Guadiana;García de Sola;12/10/1993;554,00;136,00
Guadiana;García de Sola;19/10/1993;554,00;148,00
Guadiana;García de Sola;26/10/1993;554,00;152,00
Guadiana;García de Sola;02/11/1993;554,00;159,00
Guadiana;García de Sola;09/11/1993;554,00;183,00
Guadiana;García de Sola;16/11/1993;554,00;191,00
Guadiana;García de Sola;23/11/1993;554,00;194,00
Guadiana;García de Sola;30/11/1993;554,00;196,00
Guadiana;García de Sola;07/12/1993;554,00;196,00
Guadiana;García de Sola;14/12/1993;554,00;198,00
Guadiana;García de Sola;21/12/1993;554,00;199,00
Guadiana;García de Sola;28/12/1993;554,00;200,00
Guadiana;García de Sola;04/01/1994;554,00;210,00
Guadiana;García de Sola;11/01/1994;554,00;215,00
Guadiana;García de Sola;18/01/1994;554,00;234,00
Guadiana;García de Sola;25/01/1994;554,00;238,00
Guadiana;García de Sola;01/02/1994;554,00;241,00
Guadiana;García de Sola;08/02/1994;554,00;243,00
Guadiana;García de Sola;15/02/1994;554,00;245,00
Guadiana;García de Sola;22/02/1994;554,00;247,00
Guadiana;García de Sola;01/03/1994;554,00;251,00
Guadiana;García de Sola;08/03/1994;554,00;269,00
Guadiana;García de Sola;15/03/1994;554,00;273,00
Guadiana;García de Sola;22/03/1994;554,00;283,00
Guadiana;García de Sola;29/03/1994;554,00;290,00
Guadiana;García de Sola;05/04/1994;554,00;297,00
Guadiana;García de Sola;12/04/1994;554,00;295,00
Guadiana;García de Sola;19/04/1994;554,00;283,00
Guadiana;García de Sola;26/04/1994;554,00;264,00
Guadiana;García de Sola;03/05/1994;554,00;252,00
Guadiana;García de Sola;10/05/1994;554,00;236,00
Guadiana;García de Sola;17/05/1994;554,00;257,00
Guadiana;García de Sola;24/05/1994;554,00;278,00
Guadiana;García de Sola;31/05/1994;554,00;278,00
Guadiana;García de Sola;07/06/1994;554,00;269,00
Guadiana;García de Sola;14/06/1994;554,00;252,00
Guadiana;García de Sola;21/06/1994;554,00;229,00
Guadiana;García de Sola;28/06/1994;554,00;204,00
Guadiana;García de Sola;05/07/1994;554,00;184,00
Guadiana;García de Sola;12/07/1994;554,00;174,00
Guadiana;García de Sola;19/07/1994;554,00;158,00
Guadiana;García de Sola;26/07/1994;554,00;153,00
Guadiana;García de Sola;02/08/1994;554,00;139,00
Guadiana;García de Sola;09/08/1994;554,00;126,00
Guadiana;García de Sola;16/08/1994;554,00;109,00
Guadiana;García de Sola;23/08/1994;554,00;109,00
Guadiana;García de Sola;30/08/1994;554,00;90,00
Guadiana;García de Sola;06/09/1994;554,00;84,00
Guadiana;García de Sola;13/09/1994;554,00;84,00
Guadiana;García de Sola;20/09/1994;554,00;83,00
Guadiana;García de Sola;27/09/1994;554,00;83,00
Guadiana;García de Sola;04/10/1994;554,00;83,00
Guadiana;García de Sola;11/10/1994;554,00;83,00
Guadiana;García de Sola;18/10/1994;554,00;83,00
Guadiana;García de Sola;25/10/1994;554,00;83,00
Guadiana;García de Sola;01/11/1994;554,00;83,00
Guadiana;García de Sola;08/11/1994;554,00;82,00
Guadiana;García de Sola;15/11/1994;554,00;83,00
Guadiana;García de Sola;22/11/1994;554,00;83,00
Guadiana;García de Sola;29/11/1994;554,00;83,00
Guadiana;García de Sola;06/12/1994;554,00;83,00
Guadiana;García de Sola;13/12/1994;554,00;83,00
Guadiana;García de Sola;20/12/1994;554,00;83,00
Guadiana;García de Sola;27/12/1994;554,00;83,00
Guadiana;García de Sola;03/01/1995;554,00;84,00
Guadiana;García de Sola;10/01/1995;554,00;84,00
Guadiana;García de Sola;17/01/1995;554,00;84,00
Guadiana;García de Sola;24/01/1995;554,00;85,00
Guadiana;García de Sola;31/01/1995;554,00;85,00
Guadiana;García de Sola;07/02/1995;554,00;86,00
Guadiana;García de Sola;14/02/1995;554,00;88,00
Guadiana;García de Sola;21/02/1995;554,00;99,00
Guadiana;García de Sola;28/02/1995;554,00;101,00
Guadiana;García de Sola;07/03/1995;554,00;102,00
Guadiana;García de Sola;14/03/1995;554,00;103,00
Guadiana;García de Sola;21/03/1995;554,00;103,00
Guadiana;García de Sola;28/03/1995;554,00;103,00
Guadiana;García de Sola;04/04/1995;554,00;104,00
Guadiana;García de Sola;11/04/1995;554,00;104,00
Guadiana;García de Sola;18/04/1995;554,00;103,00
Guadiana;García de Sola;25/04/1995;554,00;103,00
Guadiana;García de Sola;02/05/1995;554,00;103,00
Guadiana;García de Sola;09/05/1995;554,00;103,00
Guadiana;García de Sola;16/05/1995;554,00;103,00
Guadiana;García de Sola;23/05/1995;554,00;114,00
Guadiana;García de Sola;30/05/1995;554,00;123,00
Guadiana;García de Sola;06/06/1995;554,00;123,00
Guadiana;García de Sola;13/06/1995;554,00;85,00
Guadiana;García de Sola;20/06/1995;554,00;85,00
Guadiana;García de Sola;27/06/1995;554,00;84,00
Guadiana;García de Sola;04/07/1995;554,00;84,00
Guadiana;García de Sola;11/07/1995;554,00;84,00
Guadiana;García de Sola;18/07/1995;554,00;83,00
Guadiana;García de Sola;25/07/1995;554,00;83,00
Guadiana;García de Sola;01/08/1995;554,00;82,00
Guadiana;García de Sola;08/08/1995;554,00;82,00
Guadiana;García de Sola;15/08/1995;554,00;81,00
Guadiana;García de Sola;22/08/1995;554,00;81,00
Guadiana;García de Sola;29/08/1995;554,00;80,00
Guadiana;García de Sola;05/09/1995;554,00;80,00
Guadiana;García de Sola;12/09/1995;554,00;80,00
Guadiana;García de Sola;19/09/1995;554,00;79,00
Guadiana;García de Sola;26/09/1995;554,00;79,00
Guadiana;García de Sola;03/10/1995;554,00;79,00
Guadiana;García de Sola;10/10/1995;554,00;78,00
Guadiana;García de Sola;17/10/1995;554,00;78,00
Guadiana;García de Sola;24/10/1995;554,00;78,00
Guadiana;García de Sola;31/10/1995;554,00;78,00
Guadiana;García de Sola;07/11/1995;554,00;78,00
Guadiana;García de Sola;14/11/1995;554,00;78,00
Guadiana;García de Sola;21/11/1995;554,00;81,00
Guadiana;García de Sola;28/11/1995;554,00;81,00
Guadiana;García de Sola;05/12/1995;554,00;81,00
Guadiana;García de Sola;12/12/1995;554,00;82,00
Guadiana;García de Sola;19/12/1995;554,00;84,00
Guadiana;García de Sola;26/12/1995;554,00;123,00
Guadiana;García de Sola;02/01/1996;554,00;256,00
Guadiana;García de Sola;09/01/1996;554,00;320,00
Guadiana;García de Sola;16/01/1996;554,00;379,00
Guadiana;García de Sola;23/01/1996;554,00;406,00
Guadiana;García de Sola;30/01/1996;554,00;446,00
Guadiana;García de Sola;06/02/1996;554,00;438,00
Guadiana;García de Sola;13/02/1996;554,00;441,00
Guadiana;García de Sola;20/02/1996;554,00;421,00
Guadiana;García de Sola;27/02/1996;554,00;427,00
Guadiana;García de Sola;05/03/1996;554,00;444,00
Guadiana;García de Sola;12/03/1996;554,00;458,00
Guadiana;García de Sola;19/03/1996;554,00;455,00
Guadiana;García de Sola;26/03/1996;554,00;449,00
Guadiana;García de Sola;02/04/1996;554,00;442,00
Guadiana;García de Sola;09/04/1996;554,00;446,00
Guadiana;García de Sola;16/04/1996;554,00;445,00
Guadiana;García de Sola;23/04/1996;554,00;444,00
Guadiana;García de Sola;30/04/1996;554,00;443,00
Guadiana;García de Sola;07/05/1996;554,00;443,00
Guadiana;García de Sola;14/05/1996;554,00;447,00
Guadiana;García de Sola;21/05/1996;554,00;449,00
Guadiana;García de Sola;28/05/1996;554,00;449,00
Guadiana;García de Sola;04/06/1996;554,00;438,00
Guadiana;García de Sola;11/06/1996;554,00;437,00
Guadiana;García de Sola;18/06/1996;554,00;435,00
Guadiana;García de Sola;25/06/1996;554,00;408,00
Guadiana;García de Sola;02/07/1996;554,00;381,00
Guadiana;García de Sola;09/07/1996;554,00;362,00
Guadiana;García de Sola;16/07/1996;554,00;351,00
Guadiana;García de Sola;23/07/1996;554,00;350,00
Guadiana;García de Sola;30/07/1996;554,00;345,00
Guadiana;García de Sola;06/08/1996;554,00;344,00
Guadiana;García de Sola;13/08/1996;554,00;343,00
Guadiana;García de Sola;20/08/1996;554,00;342,00
Guadiana;García de Sola;27/08/1996;554,00;340,00
Guadiana;García de Sola;03/09/1996;554,00;339,00
Guadiana;García de Sola;10/09/1996;554,00;339,00
Guadiana;García de Sola;17/09/1996;554,00;339,00
Guadiana;García de Sola;24/09/1996;554,00;338,00
Guadiana;García de Sola;01/10/1996;554,00;338,00
Guadiana;García de Sola;08/10/1996;554,00;337,00
Guadiana;García de Sola;15/10/1996;554,00;337,00
Guadiana;García de Sola;22/10/1996;554,00;337,00
Guadiana;García de Sola;29/10/1996;554,00;337,00
Guadiana;García de Sola;05/11/1996;554,00;337,00
Guadiana;García de Sola;12/11/1996;554,00;336,00
Guadiana;García de Sola;19/11/1996;554,00;338,00
Guadiana;García de Sola;26/11/1996;554,00;339,00
Guadiana;García de Sola;03/12/1996;554,00;339,00
Guadiana;García de Sola;10/12/1996;554,00;339,00
Guadiana;García de Sola;17/12/1996;554,00;368,00
Guadiana;García de Sola;24/12/1996;554,00;385,00
Guadiana;García de Sola;31/12/1996;554,00;418,00
Guadiana;García de Sola;07/01/1997;554,00;451,00
Guadiana;García de Sola;14/01/1997;554,00;465,00
Guadiana;García de Sola;21/01/1997;554,00;491,00
Guadiana;García de Sola;28/01/1997;554,00;466,00
Guadiana;García de Sola;04/02/1997;554,00;471,00
Guadiana;García de Sola;11/02/1997;554,00;476,00
Guadiana;García de Sola;18/02/1997;554,00;478,00
Guadiana;García de Sola;25/02/1997;554,00;478,00
Guadiana;García de Sola;04/03/1997;554,00;473,00
Guadiana;García de Sola;11/03/1997;554,00;476,00
Guadiana;García de Sola;18/03/1997;554,00;478,00
Guadiana;García de Sola;25/03/1997;554,00;447,00
Guadiana;García de Sola;01/04/1997;554,00;447,00
Guadiana;García de Sola;08/04/1997;554,00;477,00
Guadiana;García de Sola;15/04/1997;554,00;477,00
Guadiana;García de Sola;22/04/1997;554,00;477,00
Guadiana;García de Sola;29/04/1997;554,00;473,00
Guadiana;García de Sola;06/05/1997;554,00;473,00
Guadiana;García de Sola;13/05/1997;554,00;456,00
Guadiana;García de Sola;20/05/1997;554,00;456,00
Guadiana;García de Sola;27/05/1997;554,00;459,00
Guadiana;García de Sola;03/06/1997;554,00;459,00
Guadiana;García de Sola;10/06/1997;554,00;462,00
Guadiana;García de Sola;17/06/1997;554,00;462,00
Guadiana;García de Sola;24/06/1997;554,00;461,00
Guadiana;García de Sola;01/07/1997;554,00;450,00
Guadiana;García de Sola;08/07/1997;554,00;426,00
Guadiana;García de Sola;15/07/1997;554,00;406,00
Guadiana;García de Sola;22/07/1997;554,00;402,00
Guadiana;García de Sola;29/07/1997;554,00;401,00
Guadiana;García de Sola;05/08/1997;554,00;402,00
Guadiana;García de Sola;12/08/1997;554,00;401,00
Guadiana;García de Sola;19/08/1997;554,00;400,00
Guadiana;García de Sola;26/08/1997;554,00;390,00
Guadiana;García de Sola;02/09/1997;554,00;366,00
Guadiana;García de Sola;09/09/1997;554,00;366,00
Guadiana;García de Sola;16/09/1997;554,00;328,00
Guadiana;García de Sola;23/09/1997;554,00;315,00
Guadiana;García de Sola;30/09/1997;554,00;330,00
Guadiana;García de Sola;07/10/1997;554,00;331,00
Guadiana;García de Sola;14/10/1997;554,00;331,00
Guadiana;García de Sola;21/10/1997;554,00;330,00
Guadiana;García de Sola;28/10/1997;554,00;331,00
Guadiana;García de Sola;04/11/1997;554,00;331,00
Guadiana;García de Sola;11/11/1997;554,00;372,00
Guadiana;García de Sola;18/11/1997;554,00;398,00
Guadiana;García de Sola;25/11/1997;554,00;394,00
Guadiana;García de Sola;02/12/1997;554,00;421,00
Guadiana;García de Sola;09/12/1997;554,00;413,00
Guadiana;García de Sola;16/12/1997;554,00;394,00
Guadiana;García de Sola;23/12/1997;554,00;486,00
Guadiana;García de Sola;30/12/1997;554,00;463,00
Guadiana;García de Sola;06/01/1998;554,00;457,00
Guadiana;García de Sola;13/01/1998;452,00;457,00
Guadiana;García de Sola;20/01/1998;452,00;456,00
Guadiana;García de Sola;27/01/1998;452,00;454,00
Guadiana;García de Sola;03/02/1998;452,00;472,00
Guadiana;García de Sola;10/02/1998;554,00;498,00
Guadiana;García de Sola;17/02/1998;554,00;451,00
Guadiana;García de Sola;24/02/1998;554,00;430,00
Guadiana;García de Sola;03/03/1998;554,00;423,00
Guadiana;García de Sola;10/03/1998;554,00;426,00
Guadiana;García de Sola;17/03/1998;554,00;426,00
Guadiana;García de Sola;24/03/1998;554,00;428,00
Guadiana;García de Sola;31/03/1998;554,00;439,00
Guadiana;García de Sola;07/04/1998;554,00;441,00
Guadiana;García de Sola;14/04/1998;554,00;441,00
Guadiana;García de Sola;21/04/1998;554,00;461,00
Guadiana;García de Sola;28/04/1998;554,00;462,00
Guadiana;García de Sola;05/05/1998;554,00;464,00
Guadiana;García de Sola;12/05/1998;554,00;464,00
Guadiana;García de Sola;19/05/1998;554,00;467,00
Guadiana;García de Sola;26/05/1998;554,00;470,00
Guadiana;García de Sola;02/06/1998;554,00;470,00
Guadiana;García de Sola;09/06/1998;554,00;480,00
Guadiana;García de Sola;16/06/1998;554,00;495,00
Guadiana;García de Sola;23/06/1998;554,00;495,00
Guadiana;García de Sola;30/06/1998;554,00;494,00
Guadiana;García de Sola;07/07/1998;554,00;492,00
Guadiana;García de Sola;14/07/1998;554,00;491,00
Guadiana;García de Sola;21/07/1998;554,00;490,00
Guadiana;García de Sola;28/07/1998;554,00;488,00
Guadiana;García de Sola;04/08/1998;554,00;487,00
Guadiana;García de Sola;11/08/1998;554,00;485,00
Guadiana;García de Sola;18/08/1998;554,00;459,00
Guadiana;García de Sola;25/08/1998;554,00;437,00
Guadiana;García de Sola;01/09/1998;554,00;436,00
Guadiana;García de Sola;08/09/1998;554,00;435,00
Guadiana;García de Sola;15/09/1998;554,00;430,00
Guadiana;García de Sola;22/09/1998;554,00;427,00
Guadiana;García de Sola;29/09/1998;554,00;428,00
Guadiana;García de Sola;06/10/1998;554,00;428,00
Guadiana;García de Sola;13/10/1998;554,00;428,00
Guadiana;García de Sola;20/10/1998;554,00;427,00
Guadiana;García de Sola;27/10/1998;554,00;420,00
Guadiana;García de Sola;03/11/1998;554,00;415,00
Guadiana;García de Sola;10/11/1998;554,00;416,00
Guadiana;García de Sola;17/11/1998;554,00;416,00
Guadiana;García de Sola;24/11/1998;554,00;415,00
Guadiana;García de Sola;01/12/1998;554,00;415,00
Guadiana;García de Sola;08/12/1998;554,00;415,00
Guadiana;García de Sola;15/12/1998;554,00;415,00
Guadiana;García de Sola;22/12/1998;554,00;417,00
Guadiana;García de Sola;29/12/1998;554,00;417,00
Guadiana;García de Sola;05/01/1999;554,00;420,00
Guadiana;García de Sola;12/01/1999;554,00;420,00
Guadiana;García de Sola;19/01/1999;554,00;421,00
Guadiana;García de Sola;26/01/1999;554,00;422,00
Guadiana;García de Sola;02/02/1999;554,00;423,00
Guadiana;García de Sola;09/02/1999;554,00;423,00
Guadiana;García de Sola;16/02/1999;554,00;424,00
Guadiana;García de Sola;23/02/1999;554,00;424,00
Guadiana;García de Sola;02/03/1999;554,00;425,00
Guadiana;García de Sola;09/03/1999;554,00;440,00
Guadiana;García de Sola;16/03/1999;554,00;465,00
Guadiana;García de Sola;23/03/1999;554,00;436,00
Guadiana;García de Sola;30/03/1999;554,00;387,00
Guadiana;García de Sola;06/04/1999;554,00;387,00
Guadiana;García de Sola;13/04/1999;554,00;382,00
Guadiana;García de Sola;20/04/1999;554,00;377,00
Guadiana;García de Sola;27/04/1999;554,00;372,00
Guadiana;García de Sola;04/05/1999;554,00;368,00
Guadiana;García de Sola;11/05/1999;554,00;367,00
Guadiana;García de Sola;18/05/1999;554,00;368,00
Guadiana;García de Sola;25/05/1999;554,00;368,00
Guadiana;García de Sola;01/06/1999;554,00;367,00
Guadiana;García de Sola;08/06/1999;554,00;353,00
Guadiana;García de Sola;15/06/1999;554,00;329,00
Guadiana;García de Sola;22/06/1999;554,00;301,00
Guadiana;García de Sola;29/06/1999;554,00;283,00
Guadiana;García de Sola;06/07/1999;554,00;261,00
Guadiana;García de Sola;13/07/1999;554,00;233,00
Guadiana;García de Sola;20/07/1999;554,00;223,00
Guadiana;García de Sola;27/07/1999;554,00;224,00
Guadiana;García de Sola;03/08/1999;554,00;221,00
Guadiana;García de Sola;10/08/1999;554,00;216,00
Guadiana;García de Sola;17/08/1999;554,00;212,00
Guadiana;García de Sola;24/08/1999;554,00;212,00
Guadiana;García de Sola;31/08/1999;554,00;208,00
Guadiana;García de Sola;07/09/1999;554,00;206,00
Guadiana;García de Sola;14/09/1999;554,00;204,00
Guadiana;García de Sola;21/09/1999;554,00;204,00
Guadiana;García de Sola;28/09/1999;554,00;203,00
Guadiana;García de Sola;05/10/1999;554,00;203,00
Guadiana;García de Sola;12/10/1999;554,00;203,00
Guadiana;García de Sola;19/10/1999;554,00;203,00
Guadiana;García de Sola;26/10/1999;554,00;237,00
Guadiana;García de Sola;02/11/1999;554,00;256,00
Guadiana;García de Sola;09/11/1999;554,00;259,00
Guadiana;García de Sola;16/11/1999;554,00;261,00
Guadiana;García de Sola;23/11/1999;554,00;262,00
Guadiana;García de Sola;30/11/1999;554,00;263,00
Guadiana;García de Sola;07/12/1999;554,00;264,00
Guadiana;García de Sola;14/12/1999;554,00;265,00
Guadiana;García de Sola;21/12/1999;554,00;268,00
Guadiana;García de Sola;28/12/1999;554,00;271,00
Guadiana;García de Sola;04/01/2000;554,00;280,00
Guadiana;García de Sola;11/01/2000;554,00;285,00
Guadiana;García de Sola;18/01/2000;554,00;294,00
Guadiana;García de Sola;25/01/2000;554,00;299,00
Guadiana;García de Sola;01/02/2000;554,00;306,00
Guadiana;García de Sola;08/02/2000;554,00;305,00
Guadiana;García de Sola;15/02/2000;554,00;290,00
Guadiana;García de Sola;22/02/2000;554,00;287,00
Guadiana;García de Sola;29/02/2000;554,00;286,00
Guadiana;García de Sola;07/03/2000;554,00;278,00
Guadiana;García de Sola;14/03/2000;554,00;274,00
Guadiana;García de Sola;21/03/2000;554,00;274,00
Guadiana;García de Sola;28/03/2000;554,00;268,00
Guadiana;García de Sola;04/04/2000;554,00;278,00
Guadiana;García de Sola;11/04/2000;554,00;298,00
Guadiana;García de Sola;18/04/2000;554,00;343,00
Guadiana;García de Sola;25/04/2000;554,00;367,00
Guadiana;García de Sola;02/05/2000;554,00;375,00
Guadiana;García de Sola;09/05/2000;554,00;388,00
Guadiana;García de Sola;16/05/2000;554,00;398,00
Guadiana;García de Sola;23/05/2000;554,00;401,00
Guadiana;García de Sola;30/05/2000;554,00;402,00
Guadiana;García de Sola;06/06/2000;554,00;402,00
Guadiana;García de Sola;13/06/2000;554,00;401,00
Guadiana;García de Sola;20/06/2000;554,00;400,00
Guadiana;García de Sola;27/06/2000;554,00;400,00
Guadiana;García de Sola;04/07/2000;554,00;397,00
Guadiana;García de Sola;11/07/2000;554,00;396,00
Guadiana;García de Sola;18/07/2000;554,00;377,00
Guadiana;García de Sola;25/07/2000;554,00;356,00
Guadiana;García de Sola;01/08/2000;554,00;341,00
Guadiana;García de Sola;08/08/2000;554,00;323,00
Guadiana;García de Sola;15/08/2000;554,00;319,00
Guadiana;García de Sola;22/08/2000;554,00;316,00
Guadiana;García de Sola;29/08/2000;554,00;312,00
Guadiana;García de Sola;05/09/2000;554,00;309,00
Guadiana;García de Sola;12/09/2000;554,00;308,00
Guadiana;García de Sola;19/09/2000;554,00;305,00
Guadiana;García de Sola;26/09/2000;554,00;303,00
Guadiana;García de Sola;03/10/2000;554,00;302,00
Guadiana;García de Sola;10/10/2000;554,00;301,00
Guadiana;García de Sola;17/10/2000;554,00;300,00
Guadiana;García de Sola;24/10/2000;554,00;300,00
Guadiana;García de Sola;31/10/2000;554,00;300,00
Guadiana;García de Sola;07/11/2000;554,00;301,00
Guadiana;García de Sola;14/11/2000;554,00;301,00
Guadiana;García de Sola;21/11/2000;554,00;301,00
Guadiana;García de Sola;28/11/2000;554,00;308,00
Guadiana;García de Sola;05/12/2000;554,00;316,00
Guadiana;García de Sola;12/12/2000;554,00;346,00
Guadiana;García de Sola;19/12/2000;554,00;352,00
Guadiana;García de Sola;26/12/2000;554,00;398,00
Guadiana;García de Sola;02/01/2001;554,00;438,00
Guadiana;García de Sola;09/01/2001;554,00;484,00
Guadiana;García de Sola;16/01/2001;554,00;465,00
Guadiana;García de Sola;23/01/2001;554,00;451,00
Guadiana;García de Sola;30/01/2001;554,00;502,00
Guadiana;García de Sola;06/02/2001;554,00;454,00
Guadiana;García de Sola;13/02/2001;554,00;469,00
Guadiana;García de Sola;20/02/2001;554,00;451,00
Guadiana;García de Sola;27/02/2001;554,00;447,00
Guadiana;García de Sola;06/03/2001;554,00;519,00
Guadiana;García de Sola;13/03/2001;554,00;433,00
Guadiana;García de Sola;20/03/2001;554,00;446,00
Guadiana;García de Sola;27/03/2001;554,00;475,00
Guadiana;García de Sola;03/04/2001;554,00;484,00
Guadiana;García de Sola;10/04/2001;554,00;486,00
Guadiana;García de Sola;17/04/2001;554,00;487,00
Guadiana;García de Sola;24/04/2001;554,00;488,00
Guadiana;García de Sola;01/05/2001;554,00;488,00
Guadiana;García de Sola;08/05/2001;554,00;483,00
Guadiana;García de Sola;15/05/2001;554,00;460,00
Guadiana;García de Sola;22/05/2001;554,00;448,00
Guadiana;García de Sola;29/05/2001;554,00;443,00
Guadiana;García de Sola;05/06/2001;554,00;428,00
Guadiana;García de Sola;12/06/2001;554,00;424,00
Guadiana;García de Sola;19/06/2001;554,00;427,00
Guadiana;García de Sola;26/06/2001;554,00;425,00
Guadiana;García de Sola;03/07/2001;554,00;423,00
Guadiana;García de Sola;10/07/2001;554,00;421,00
Guadiana;García de Sola;17/07/2001;554,00;399,00
Guadiana;García de Sola;24/07/2001;554,00;377,00
Guadiana;García de Sola;31/07/2001;554,00;356,00
Guadiana;García de Sola;07/08/2001;554,00;336,00
Guadiana;García de Sola;14/08/2001;554,00;317,00
Guadiana;García de Sola;21/08/2001;554,00;301,00
Guadiana;García de Sola;28/08/2001;554,00;272,00
Guadiana;García de Sola;04/09/2001;554,00;257,00
Guadiana;García de Sola;11/09/2001;554,00;257,00
Guadiana;García de Sola;18/09/2001;554,00;227,00
Guadiana;García de Sola;25/09/2001;554,00;222,00
Guadiana;García de Sola;02/10/2001;554,00;219,00
Guadiana;García de Sola;09/10/2001;554,00;207,00
Guadiana;García de Sola;16/10/2001;554,00;207,00
Guadiana;García de Sola;23/10/2001;554,00;217,00
Guadiana;García de Sola;30/10/2001;554,00;220,00
Guadiana;García de Sola;06/11/2001;554,00;225,00
Guadiana;García de Sola;13/11/2001;554,00;242,00
Guadiana;García de Sola;20/11/2001;554,00;259,00
Guadiana;García de Sola;27/11/2001;554,00;280,00
Guadiana;García de Sola;04/12/2001;554,00;297,00
Guadiana;García de Sola;11/12/2001;554,00;318,00
Guadiana;García de Sola;18/12/2001;554,00;337,00
Guadiana;García de Sola;25/12/2001;554,00;346,00
Guadiana;García de Sola;01/01/2002;554,00;346,00
Guadiana;García de Sola;08/01/2002;554,00;357,00
Guadiana;García de Sola;15/01/2002;554,00;357,00
Guadiana;García de Sola;22/01/2002;554,00;369,00
Guadiana;García de Sola;29/01/2002;554,00;382,00
Guadiana;García de Sola;05/02/2002;554,00;385,00
Guadiana;García de Sola;12/02/2002;554,00;386,00
Guadiana;García de Sola;19/02/2002;554,00;388,00
Guadiana;García de Sola;26/02/2002;554,00;389,00
Guadiana;García de Sola;05/03/2002;554,00;390,00
Guadiana;García de Sola;12/03/2002;554,00;391,00
Guadiana;García de Sola;19/03/2002;554,00;404,00
Guadiana;García de Sola;26/03/2002;554,00;416,00
Guadiana;García de Sola;02/04/2002;554,00;419,00
Guadiana;García de Sola;09/04/2002;554,00;430,00
Guadiana;García de Sola;16/04/2002;554,00;433,00
Guadiana;García de Sola;23/04/2002;554,00;433,00
Guadiana;García de Sola;30/04/2002;554,00;434,00
Guadiana;García de Sola;07/05/2002;554,00;433,00
Guadiana;García de Sola;14/05/2002;554,00;430,00
Guadiana;García de Sola;21/05/2002;554,00;430,00
Guadiana;García de Sola;28/05/2002;554,00;419,00
Guadiana;García de Sola;04/06/2002;554,00;394,00
Guadiana;García de Sola;11/06/2002;554,00;385,00
Guadiana;García de Sola;18/06/2002;554,00;383,00
Guadiana;García de Sola;25/06/2002;554,00;379,00
Guadiana;García de Sola;02/07/2002;554,00;370,00
Guadiana;García de Sola;09/07/2002;554,00;368,00
Guadiana;García de Sola;16/07/2002;554,00;366,00
Guadiana;García de Sola;23/07/2002;554,00;361,00
Guadiana;García de Sola;30/07/2002;554,00;341,00
Guadiana;García de Sola;06/08/2002;554,00;313,00
Guadiana;García de Sola;13/08/2002;554,00;287,00
Guadiana;García de Sola;20/08/2002;554,00;265,00
Guadiana;García de Sola;27/08/2002;554,00;259,00
Guadiana;García de Sola;03/09/2002;554,00;267,00
Guadiana;García de Sola;10/09/2002;554,00;264,00
Guadiana;García de Sola;17/09/2002;554,00;251,00
Guadiana;García de Sola;24/09/2002;554,00;252,00
Guadiana;García de Sola;01/10/2002;554,00;252,00
Guadiana;García de Sola;08/10/2002;554,00;252,00
Guadiana;García de Sola;15/10/2002;554,00;253,00
Guadiana;García de Sola;22/10/2002;554,00;253,00
Guadiana;García de Sola;29/10/2002;554,00;253,00
Guadiana;García de Sola;05/11/2002;554,00;253,00
Guadiana;García de Sola;12/11/2002;554,00;253,00
Guadiana;García de Sola;19/11/2002;554,00;255,00
Guadiana;García de Sola;26/11/2002;554,00;266,00
Guadiana;García de Sola;03/12/2002;554,00;277,00
Guadiana;García de Sola;10/12/2002;554,00;279,00
Guadiana;García de Sola;17/12/2002;554,00;297,00
Guadiana;García de Sola;24/12/2002;554,00;337,00
Guadiana;García de Sola;31/12/2002;554,00;359,00
Guadiana;García de Sola;07/01/2003;554,00;367,00
Guadiana;García de Sola;14/01/2003;554,00;399,00
Guadiana;García de Sola;21/01/2003;554,00;385,00
Guadiana;García de Sola;28/01/2003;554,00;410,00
Guadiana;García de Sola;04/02/2003;554,00;403,00
Guadiana;García de Sola;11/02/2003;554,00;388,00
Guadiana;García de Sola;18/02/2003;554,00;374,00
Guadiana;García de Sola;25/02/2003;554,00;378,00
Guadiana;García de Sola;04/03/2003;554,00;412,00
Guadiana;García de Sola;11/03/2003;554,00;396,00
Guadiana;García de Sola;18/03/2003;554,00;379,00
Guadiana;García de Sola;25/03/2003;554,00;352,00
Guadiana;García de Sola;01/04/2003;554,00;359,00
Guadiana;García de Sola;08/04/2003;554,00;367,00
Guadiana;García de Sola;15/04/2003;554,00;371,00
Guadiana;García de Sola;22/04/2003;554,00;371,00
Guadiana;García de Sola;29/04/2003;554,00;381,00
Guadiana;García de Sola;06/05/2003;554,00;383,00
Guadiana;García de Sola;13/05/2003;554,00;380,00
